SNORD28	78	0	78
SNORD27	12	0	12
SNORD26	40	0	40
SNORD25	0	0	0
SLC3A2	2824	7	2817
CHRM1	3	0	3
CHRM1-AS1	12	0	12
LOC105369333	0	0	0
SLC22A6	0	0	0
SLC22A8	0	0	0
SLC22A24	0	0	0
SLC22A25	0	0	0
LOC105369334	0	0	0
SLC22A10	0	0	0
SLC22A9	0	0	0
PLAAT5	463	8	455
LOC124902684	5	0	5
LGALS12	9	0	9
PLAAT4	4	0	4
PLAAT2	0	0	0
PLAAT3	689	3	691
LOC105369335	9	14	0
LNCROPM	35	97	0
ATL3	1104	4	1162
RTN3	4081	38	4050
ZFTA	1505	17	1495
SPINDOC	1251	11	1240
MARK2	1027	20	1007
RCOR2	1740	49	1691
NAA40	857	7	850
COX8A	699	1	698
OTUB1	1181	9	1172
MACROD1	225	14	244
LOC124902685	5	2	3
FLRT1	440	320	153
LOC105369339	0	0	0
LOC124902686	284	1	336
STIP1	3622	65	3610
FERMT3	41	23	24
TRPT1	182	0	188
NUDT22	116	1	181
LOC124902687	10	75	1
DNAJC4	124	17	107
VEGFB	239	16	223
FKBP2	0	0	0
LOC114841035	0	0	0
PPP1R14B	779	19	763
PPP1R14B-AS1	38	29	12
PLCB3	2078	15	2063
BAD	167	24	143
GPR137	195	0	195
KCNK4	0	0	0
KCNK4-CATSPERZ	0	0	0
CATSPERZ	0	0	0
ESRRA	209	81	264
TRMT112	613	71	678
PRDX5	692	7	685
LOC102723878	10	0	10
CCDC88B	271	2	269
MIR7155	0	0	0
RPS6KA4	258	4	254
MIR1237	0	0	0
LOC124902688	0	0	0
LINC02723	0	0	0
LOC105369341	0	0	0
LOC124902689	0	0	0
LINC02724	0	0	0
LOC124902690	0	0	0
SLC22A11	0	0	0
SLC22A12	0	0	0
NRXN2	295	22	273
NRXN2-AS1	6	0	6
RASGRP2	209	14	195
PYGM	253	3	250
SF1	4360	22	4338
MAP4K2	392	5	387
MEN1	859	4	855
CDC42BPG	410	0	410
EHD1	513	0	513
MIR10392	0	0	0
MIR194-2HG	10	0	10
MIR192	0	0	0
MIR194-2	0	0	0
ATG2A	630	11	619
MIR6750	0	0	0
MIR6749	0	0	0
PPP2R5B	124	0	124
GPHA2	1	0	1
MAJIN	0	0	0
BATF2	7	0	7
ARL2-SNX15	0	0	0
ARL2	473	3	470
MIR6879	0	0	0
SNX15	0	0	0
SAC3D1	147	1	151
NAALADL1	12	6	11
CDCA5	1296	0	1296
ZFPL1	249	0	251
CATSPERH	12	14	0
VPS51	1842	7	1835
TM7SF2	688	7	686
ZNHIT2	114	31	88
FAU	2164	7	2157
MRPL49	583	3	589
SYVN1	264	9	264
MIR6751	0	0	0
SPDYC	18	0	18
CAPN1-AS1	31	12	46
CAPN1	3238	21	3244
SLC22A20P	31	12	19
POLA2	549	3	743
LOC105369344	69	264	4
CDC42EP2	89	0	89
LOC124902691	12	0	12
DPF2	1308	1	1307
TIGD3	12	0	12
FRMD8	381	3	378
SLC25A45	0	0	0
NEAT1	1919	1	1918
MIR612	0	0	0
FAUP4	19	9	10
ENEMAL	24	0	24
LINC02736	8	8	0
MALAT1	1153	344	131579
TALAM1	94	130547	344
MASCRNA	0	0	0
SCYL1	675	10	710
LTBP3	88	46	87
ZNRD2-DT	13	1	12
ZNRD2	101	0	101
FAM89B	122	0	122
EHBP1L1	64	2	74
LOC124902692	0	12	0
KCNK7	10	0	10
MAP3K11	613	9	604
PCNX3	1288	10	1278
MIR4690	0	0	0
SIPA1	366	21	345
MIR4489	0	0	0
RELA	352	6	349
RELA-DT	9	0	12
KAT5	270	74	463
RNASEH2C	204	239	232
AP5B1	472	0	472
OVOL1	58	0	58
LOC124902693	44	6	38
OVOL1-AS1	0	0	0
SNX32	31	18	13
CFL1	4168	14	4155
MUS81	307	5	308
EFEMP2	180	36	149
CTSW	30	32	0
FIBP	733	0	735
CCDC85B	172	7	165
FOSL1	20	1	19
C11orf68	397	2	395
DRAP1	368	4	364
LOC105369350	0	0	0
TSGA10IP	87	8	79
SART1	552	22	530
EIF1AD	346	5	341
BANF1	1106	5	1101
CST6	7	0	7
CATSPER1	5	5	0
GAL3ST3	287	7	280
SF3B2	3100	8	3092
SNORD13F	8	0	8
PACS1	611	4	607
LOC124902833	0	0	0
LOC105369354	4	0	4
KLC2	361	30	581
LOC124902694	0	7	1
KLC2-AS1	1	210	1
KLC2-AS2	0	32	0
RAB1B	909	3	1220
LOC107984340	14	328	3
CNIH2	68	7	64
YIF1A	465	4	461
TMEM151A	14	0	14
CD248	26	0	26
RIN1	61	7	54
BRMS1	226	2	224
B4GAT1	263	0	263
B4GAT1-DT	10	86	29
TRS-GCT3-1	2	0	2
SLC29A2	477	37	545
NPAS4	32	0	32
LOC124900311	0	0	0
MRPL11	726	0	726
PELI3	204	36	170
DPP3-DT	28	8	22
DPP3	981	0	981
BBS1	586	9	677
ZDHHC24	260	154	206
ACTN3	1531	20	1511
CTSF	612	13	599
CCDC87	23	0	23
CCS	232	0	232
RBM14-RBM4	0	0	0
RBM14	1793	0	1793
RBM4	424	80	620
RBM4B	300	235	341
SPTBN2	2105	19	2086
TOP6BL	470	8	462
RCE1	310	7	303
PC	510	13	497
LRFN4	509	21	488
MIR3163	3	0	3
C11orf86	2	0	2
SYT12	209	0	209
MIR6860	0	0	0
RHOD	54	0	54
LOC107984341	5	4	1
KDM2A	2452	1	2451
LOC124902695	56	0	56
LOC124902839	0	0	0
GRK2	1010	12	998
ANKRD13D	99	2	97
SSH3	342	6	336
LOC100130987	1	0	1
POLD4	74	0	74
CLCF1	12	0	12
RAD9A	144	224	154
PPP1CA	972	13	1193
TBC1D10C	44	44	0
CARNS1	92	60	32
RPS6KB2	383	3	380
CORO1B	856	36	820
PTPRCAP	0	0	0
GPR152	0	0	0
CABP4	1	0	1
TMEM134	298	45	253
AIP	415	15	400
MIR6752	0	0	0
PITPNM1	747	16	731
CDK2AP2	185	0	185
CABP2	0	0	0
GSTP1	4196	6	4190
NDUFV1-DT	7	6	1
NDUFV1	962	4	958
DOC2GP	6	6	0
LOC124902696	30	30	0
NUDT8	49	2	47
TBX10	0	0	0
ACY3	0	0	0
ALDH3B2	49	0	49
LOC105369358	0	0	0
FAM86C2P	60	0	60
LOC112268076	8	4	4
LINC02754	2	2	0
LOC124900601	47	0	47
LOC124902697	0	0	0
UNC93B1	331	0	331
ALDH3B1	77	66	15
GLTC1	30	4	30
NDUFS8	650	6	644
MIR7113	7	0	7
MIR4691	23	0	23
TCIRG1	250	173	244
MIR6753	0	0	0
CHKA	1038	20	1185
CHKA-DT	9	0	9
KMT5B	1264	1	1263
C11orf24	209	0	209
LOC105369363	1	0	1
LRP5	1169	9	1160
LOC124900302	206	0	206
LOC124902698	13	13	0
PPP6R3	3525	18	3507
LOC107984343	5	82	0
GAL	54	0	131
TESMIN	519	0	519
CPT1A	164	7	157
LOC124902699	0	0	0
LOC124902700	0	0	0
LINC02701	18	18	0
MRPL21	317	0	317
IGHMBP2	330	0	330
MRGPRD	0	0	0
MRGPRF	116	4	112
MRGPRF-AS1	0	0	0
LOC124902701	0	0	0
LOC124902702	3	0	3
TPCN2	450	5	445
MIR3164	0	0	0
LOC338694	27	27	0
SMIM38	65	0	65
LOC105369366	0	0	0
LOC105369367	0	0	0
LOC105369368	0	0	0
MYEOV	0	0	0
LOC105369370	7	0	7
LINC02953	0	0	0
LINC02952	0	0	0
LOC124902703	0	0	0
LINC02747	0	0	0
LINC01488	0	0	0
CCND1	5480	47	5433
LOC124902704	0	0	0
LTO1	139	1	138
FGF19	105	2	103
FGF4	263	0	263
FGF3	7	0	7
LOC107984368	0	0	0
ANO1	129	0	129
LINC02753	0	0	0
LOC105369371	0	0	0
LINC02584	0	0	0
LOC101928473	7	0	7
FADD	331	0	331
LOC124902705	0	0	0
PPFIA1	0	0	0
MIR548K	0	0	0
LOC107984346	0	0	0
LOC105369373	0	0	0
CTTN-DT	0	0	0
CTTN	0	0	0
SHANK2	1545	7	1538
SHANK2-AS1	48	48	0
SHANK2-AS3	44	44	0
MIR3664	0	0	0
LOC124902706	0	0	0
ACTE1P	0	0	0
DHCR7	1652	48	1642
DHCR7-DT	20	0	58
NADSYN1	358	0	358
MIR6754	0	0	0
KRTAP5-7	0	0	0
KRTAP5-8	0	0	0
KRTAP5-9	0	0	0
KRTAP5-10	0	0	0
KRTAP5-11	0	0	0
FAM86C1P	28	30	31
ALG1L9P	28	32	29
XNDC1N-ZNF705EP-ALG1L9P	45	16	29
ZNF705EP	0	0	0
DEFB108B	0	0	0
XNDC1N	87	0	87
DEFB131B	3	13	0
RNF121	507	0	507
IL18BP	344	693	349
NUMA1	2571	196	4765
NUMA1-AS1	61	1753	0
MIR3165	0	0	0
LRTOMT	0	99	0
LRRC51	68	58	10
LAMTOR1	446	5	441
TOMT	0	0	0
ANAPC15	89	5	199
FOLR3	0	0	0
FOLR1-AS1	0	0	0
FOLR1	11	0	11
FOLR2	0	0	0
INPPL1	1657	4	1654
PHOX2A	15	1	15
CLPB	566	4	594
LOC124902708	39	71	0
LOC112268077	18	18	0
LOC105369376	0	0	0
LINC01537	0	0	0
PDE2A	100	9	113
PDE2A-AS2	2	17	7
LOC105369377	0	0	0
MIR139	0	0	0
PDE2A-AS1	0	0	0
ARAP1	1062	4	1159
ARAP1-AS2	33	134	0
STARD10	123	10	113
MIR4692	0	0	0
LOC107984421	23	0	23
ATG16L2	284	94	288
FCHSD2	765	25	838
IUR1	0	0	0
LOC124902709	0	0	0
P2RY2	67	0	67
LOC105369382	3	0	3
P2RY6	1	0	1
ARHGEF17-AS1	0	129	1
ARHGEF17	598	13	715
LOC124902710	76	0	76
RELT	170	0	170
FAM168A	1614	13	1601
PLEKHB1	464	0	464
RAB6A	1768	7	1761
LOC124902711	9	6	3
MRPL48	184	1	183
COA4	516	3	513
PAAF1	397	0	397
DNAJB13	4	4	0
UCP2	796	0	796
UCP3	13	0	13
C2CD3	561	3	558
PPME1	761	2	759
LOC105369383	4	0	4
P4HA3	1	1	0
LOC124902824	0	0	0
P4HA3-AS1	0	0	0
LOC112268078	0	34	0
PGM2L1	567	0	601
MIR548AL	0	0	0
KCNE3	35	0	35
LOC107984356	3	0	3
LIPT2	40	4	52
LIPT2-AS1	61	12	65
LOC124902712	0	0	0
LOC105369386	0	0	0
POLD3	775	0	775
CHRDL2	0	0	0
LOC124902713	7	6	1
LOC124902714	0	0	0
LOC124900308	0	0	0
MIR4696	0	0	0
RNF169	780	96	865
LOC124902715	3	3	0
XRRA1	223	210	198
LOC107984352	31	35	0
SPCS2	564	2	562
NEU3	940	0	940
OR2AT4	0	0	0
LOC107984358	0	0	0
SLCO2B1	2	0	2
TPBGL-AS1	10	0	10
LOC124902716	0	0	0
LOC124902717	28	0	28
TPBGL	13	6	7
ARRB1	145	0	145
MIR326	3	0	3
RPS3	16113	34	16079
SNORD15A	21	0	21
SNORD15B	113	0	113
KLHL35	16	15	1
GDPD5	82	0	82
LOC105369389	11	11	0
SERPINH1	4249	22	4227
MAP6-AS1	0	0	0
MAP6	81	0	81
LOC105369392	0	0	0
MOGAT2	14	0	14
DGAT2-DT	0	0	0
DGAT2	163	1	162
UVRAG-DT	2	0	2
UVRAG	492	0	492
WNT11	8	0	8
LOC112268079	0	0	0
LINC02761	0	0	0
TRP-AGG2-4	0	0	0
TRP-TGG2-1	0	0	0
LOC105369395	0	0	0
THAP12	928	4	924
GVQW3	521	4	517
EMSY-DT	79	0	79
EMSY	917	0	917
LINC02757	5	0	5
LRRC32-AS1	7	16	0
LRRC32	89	0	98
GUCY2EP	0	0	0
LOC105369397	0	0	0
LOC124902719	5	0	5
TSKU	481	8	476
TSKU-AS1	5	0	8
LOC124902720	1	1	0
ACER3	425	0	462
ACER3-AS1	16	53	0
B3GNT6	4	0	4
LOC105369399	0	0	0
LOC105369400	0	0	0
CAPN5	517	1	516
OMP	12	0	12
MYO7A	150	0	150
GDPD4	0	0	0
PAK1	2662	12	2650
LOC124902722	3	0	3
LINC03030	5	5	0
AQP11	63	60	3
CLNS1A	1854	9	1845
LOC107984369	0	0	0
RSF1	3032	74	3012
RSF1-IT1	28	0	28
AAMDC	111	147	124
INTS4	668	40	734
NDUFC2-KCTD14	0	0	0
KCTD14	2	2	0
LOC124902723	0	0	0
THRSP	9	9	0
NDUFC2	73	0	73
LOC105369401	0	0	0
ALG8	848	0	848
KCTD21-AS1	50	30	51
KCTD21	75	13	93
USP35	254	107	194
GAB2	645	27	665
LOC105369402	21	21	0
LINC02728	6	0	6
NARS2	691	2	689
LOC105369403	63	63	0
NARS2-AS1	21	21	0
TENM4	2194	3	2191
LOC124902724	49	49	0
TENM4-AS1	19	19	0
MIR708	2	0	2
MIR5579	8	0	8
LOC105369405	0	0	0
LOC105369406	0	0	0
LOC105369408	0	0	0
LOC105369409	0	0	0
LINC02720	0	0	0
MIR4300HG	0	0	0
MIR4300	0	0	0
LOC105369410	0	0	0
FAM181B	37	0	37
LINC02734	0	0	0
PRCP	1053	6	1047
LOC124902840	0	0	0
LOC124902602	6	6	0
DDIAS	446	0	446
RAB30	320	0	320
SNORA70E	1	0	1
RAB30-DT	92	0	140
LINC02951	40	88	0
LOC124902725	0	0	0
LOC124902726	0	0	0
PCF11	1607	64	1731
ANKRD42-DT	105	110	91
PCF11-AS1	2	39	55
ANKRD42	116	224	91
CCDC90B	289	0	500
CCDC90B-AS1	0	12	0
LOC105369420	0	0	0
DLG2	174	9	165
LOC107984425	14	6	8
DLG2-AS2	6	6	0
LOC124902729	4	4	0
LOC105369416	0	0	0
LOC124902727	0	0	0
TMEM126B	555	5	550
TMEM126A	249	58	191
CREBZF	1279	17	1262
CCDC89	0	0	0
SYTL2	32	0	32
CCDC83	0	0	0
PICALM	1455	18	1447
LOC124902730	493	0	493
LOC124902731	14	0	24
LOC124902829	0	0	0
LINC02695	0	0	0
EED	353	8	345
MIR6755	0	0	0
HIKESHI	337	0	337
LOC105369421	4	4	0
CCDC81	3	0	3
ME3	54	0	54
LOC102724775	0	0	0
PRSS23	195	134	185
OR7E2P	3	3	0
PRSS23-AS1	18	0	18
FZD4	359	13	470
FZD4-DT	0	0	0
LOC105369422	0	0	0
TMEM135	935	10	925
LOC107984361	15	15	0
LINC02711	0	0	0
RAB38	43	0	43
MIR3166	0	0	0
CTSC	3455	18	3437
LOC101929174	6	0	6
GRM5-AS1	0	3	7
GRM5	4	7	7
TYR	0	0	0
NOX4	39	0	39
FOLH1B	2	2	0
TRIM77	0	0	0
TRIM49	0	0	0
TRIM64GP	0	0	0
TRIM64B	0	0	0
TRIM49D1	0	0	0
TRIM49D2	0	0	0
TRIM64	0	0	0
TRIM51EP	0	0	0
TRIM53AP	0	0	0
TRIM49C	0	0	0
UBTFL1	0	0	0
LOC124900309	0	0	0
NAALAD2	0	0	0
CHORDC1	0	0	0
LOC124902812	0	0	0
DISC1FP1	0	0	0
MIR4490	0	0	0
MIR1261	0	0	0
LINC02748	0	0	0
LOC107984371	0	0	0
LINC02756	0	0	0
LOC105369429	0	0	0
FAT3	1416	0	1416
LOC124902732	59	59	0
LINC02746	0	0	0
LOC124902733	1	1	0
MTNR1B	11	10	1
SLC36A4	549	5	544
LOC112268080	0	0	0
DEUP1	11	0	11
LOC124902734	2	2	0
SMCO4	135	0	135
CEP295	1229	175	1193
SCARNA9	119	0	119
TAF1D	1654	29	1761
SNORA25	5	0	5
SNORA32	65	0	65
SNORD6	10	0	10
SNORA1	27	0	27
SNORA8	62	0	62
SNORD5	3	0	3
SNORA18	6	0	6
MIR1304	59	0	59
SNORA40	165	0	165
C11orf54	546	1	545
MED17	590	3	587
LOC124902836	8	0	8
VSTM5	48	12	36
HEPHL1	10	15	4
LOC124902735	6	0	15
PANX1	434	8	426
LOC105369435	30	0	30
IZUMO1R	0	0	0
GPR83	0	0	0
MRE11	1304	3	1301
MIR548L	0	0	0
ANKRD49	190	0	190
C11orf97	0	0	0
FUT4	87	9	112
PIWIL4-AS1	0	47	0
PIWIL4	5	0	14
LINC02700	105	0	105
AMOTL1	1117	0	1117
CWC15	385	6	379
KDM4D	92	0	92
KDM4E	0	0	0
LOC107984375	0	0	0
KDM4F	0	0	0
SRSF8	276	0	276
ENDOD1	84	2	82
LNCRNA-IUR	7	7	0
SESN3	11446	11	11436
LOC100129203	104	76	29
LOC105369439	0	0	0
LOC105369440	0	0	0
LOC105369441	0	0	0
LOC107984377	0	0	0
FAM76B	479	19	460
CEP57	1346	47	1299
MTMR2	2067	106	1961
MAML2	189	1	188
MIR1260B	0	0	0
CCDC82	529	1	528
JRKL	257	0	257
JRKL-AS1	0	0	0
LINC02737	0	0	0
LOC105369448	0	0	0
LINC02553	0	0	0
LOC105369450	0	0	0
LOC105369451	0	0	0
LOC105369452	0	0	0
LOC105369453	0	0	0
LINC02713	0	0	0
LOC105369455	0	0	0
CNTN5	49	0	49
LOC107984431	0	0	0
LOC105369456	0	0	0
LOC124902736	0	0	0
ARHGAP42-AS1	3	76	0
ARHGAP42	1250	0	1323
LOC105369457	6	6	0
SNORD13I	6	0	6
PGR	0	0	0
PGR-AS1	0	0	0
LOC105369458	0	0	0
LOC124902737	0	0	0
TRPC6	67	0	67
MIR3920	0	0	0
LOC124902738	39	0	39
ANGPTL5	11	11	0
CEP126	97	0	97
CFAP300	35	0	35
LOC124902830	0	0	0
YAP1-DT	14	4	11
YAP1	3847	17	3831
LOC105369460	0	0	0
LOC124902739	0	0	0
BIRC3	8	0	8
BIRC2	832	0	832
TMEM123	1515	14	1501
TMEM123-DT	4	0	4
LOC124902740	0	0	0
LOC102723838	0	0	0
MMP7	0	0	0
MMP20	0	0	0
MMP20-AS1	0	0	0
MMP27	0	0	0
MMP8	0	0	0
MMP10	0	0	0
WTAPP1	0	0	0
MMP1	0	0	0
MMP3	0	0	0
LOC124902741	0	0	0
MMP12	0	0	0
MMP13	3	3	0
DCUN1D5	856	2	854
DYNC2H1	2936	3	2933
LOC105369463	0	0	0
LOC102723862	0	0	0
MIR4693	0	0	0
PDGFDDN	5	0	5
PDGFD	74	6	68
DDI1	0	0	0
LOC102723879	0	0	0
LINC02552	0	0	0
LOC105369466	0	0	0
LOC107984380	0	0	0
CASP12	0	0	0
CASP4LP	0	0	0
CASP4	0	0	0
LOC124902813	0	0	0
CASP5	0	0	0
LOC124902742	0	0	0
CASP1	0	0	0
CARD16	0	0	0
LOC107984381	0	0	0
CASP1P2	0	0	0
CARD17P	0	0	0
CARD18	0	0	0
LOC105369468	0	0	0
LOC105369469	0	0	0
GRIA4	63	17	46
LOC124902743	8	3	5
MSANTD4	440	2	438
KBTBD3	99	0	99
AASDHPPT	736	0	736
LINC02719	0	0	0
LOC101928535	0	0	0
LOC105369474	0	0	0
LOC124902744	0	0	0
GUCY1A2	53	1	52
LOC112268081	0	0	0
LOC105369475	0	0	0
LOC105369477	147	10	137
LOC124902745	0	0	0
CWF19L2	726	1	725
ALKBH8	332	0	332
ELMOD1	14	0	14
SLN	0	0	0
SLC35F2	489	5	484
LOC124902746	0	0	0
LOC124902747	0	0	0
RAB39A	98	0	98
CUL5	894	6	888
LOC124902748	8	8	0
ACAT1	202	20	182
NPAT	1465	5	1460
ATM	3098	27	3214
C11orf65	78	199	22
POGLUT3	297	0	315
LOC124902749	3	21	0
LOC112267909	0	0	0
EXPH5	172	0	172
DDX10	990	0	990
LOC124902750	151	151	0
C11orf87	15	0	15
LINC02715	0	0	0
LOC105369483	0	0	0
LOC105369484	0	0	0
ZC3H12C	225	6	219
RDX	1991	18	1973
LOC124902752	0	0	0
LINC02732	0	0	0
LOC107984385	0	0	0
FDX1	141	0	141
ARHGAP20	7	0	7
LOC124902753	0	0	0
LOC124902754	0	0	0
LOC105369488	0	0	0
LOC105369489	0	0	0
LINC02550	3	0	3
LOC102723966	0	0	0
POU2AF2	0	0	0
COLCA1	43	8	44
POU2AF3	18	1	26
LOC105369491	0	0	0
LOC124902755	0	0	0
MIR4491	0	0	0
POU2AF1	1	0	1
BTG4	0	0	0
LOC100132078	0	0	0
LOC107984386	0	0	0
LOC644277	0	0	0
MIR34BHG	0	0	0
MIR34B	0	0	0
MIR34C	0	0	0
HOATZ	0	0	0
LAYN	62	0	62
SIK2	1003	353	775
PPP2R1B	2529	153	2501
ALG9	492	0	492
LOC124902756	28	28	0
FDXACB1	77	1	76
CFAP68	146	0	146
CRYAB	22	0	22
HSPB2	61	0	61
HSPB2-C11orf52	0	0	0
C11orf52	0	0	0
DIXDC1	1037	11	1026
DLAT	1385	1	1407
PIH1D2	30	40	13
NKAPD1	695	115	605
TIMM8B	296	15	306
SDHD	903	0	903
IL18	4	0	4
TEX12-AS1	2	2	0
TEX12	0	0	0
BCO2	2	0	2
PTS	147	0	147
PLET1	6	6	0
LOC100132686	0	0	0
LINC02762	15	0	15
LOC107984388	7	0	7
LOC107984389	0	0	0
LINC02763	0	0	0
LINC02764	0	0	0
LOC124902757	0	0	0
LOC105369496	0	0	0
LOC124902801	0	0	0
LOC105369498	0	0	0
NCAM1-AS2	0	21	0
NCAM1	308	6	351
NCAM1-AS1	0	23	0
TTC12-DT	2	0	7
TTC12	105	0	105
ANKK1	0	0	0
DRD2	1	0	1
MIR4301	0	0	0
LOC105369501	0	0	0
LOC107984390	14	0	14
LOC124902758	11	3	8
TMPRSS5	14	0	14
ZW10	779	3	776
CLDN25	0	0	0
USP28	3765	6	3759
LOC124902821	8	0	8
HTR3B	0	0	0
HTR3A	111	0	111
LOC124902760	0	0	0
LOC124902759	0	0	0
LOC124902761	0	0	0
ZBTB16	275	0	275
NNMT	4	0	4
LOC101928940	5	5	0
LOC107984391	0	0	0
C11orf71	175	42	133
RBM7	857	0	857
REXO2	445	0	445
NXPE2	7	0	7
NXPE1	5	5	0
LOC124902825	0	0	0
NXPE4	6	6	0
LOC105369506	0	0	0
CADM1	1561	4	1557
LOC105369509	13	13	0
CADM1-AS1	18	18	0
LOC105369511	0	0	0
LOC124902826	0	0	0
LINC02698	2	0	2
LOC101928985	0	0	0
LINC00900	29	0	29
LOC107987165	0	0	0
LINC02703	8	6	2
LOC105369513	0	0	0
LOC107984393	12	0	12
LOC107987166	45	0	61
LOC124902834	0	16	0
LINC02151	8	0	8
LOC107984372	0	0	0
LINC02702	0	0	0
BUD13	415	0	415
BUD13-DT	0	2	0
ZPR1	692	6	688
APOA5	1	1	0
LNC-RHL1	0	0	0
APOA4	1	0	1
APOC3	1	0	1
APOA1	8	1	7
APOA1-AS	4	4	0
SIK3	1266	9	1257
LOC124902763	282	0	282
PAFAH1B2	3769	21	3748
SIDT2	448	6	518
LOC100652768	18	99	3
TAGLN	63	157	95
PCSK7	351	37	495
RNF214	638	21	682
LOC124900313	0	0	0
BACE1	663	513	257
BACE1-AS	66	31	77
CEP164	465	0	465
DSCAML1	25	3	22
LOC105369515	0	0	0
FXYD6-FXYD2	0	0	0
FXYD2	0	0	0
FXYD6-AS1	14	832	3
FXYD6	19	0	750
TMPRSS13	90	0	90
IL10RA	5	0	5
SMIM35	0	0	0
TMPRSS4	18	0	18
LOC105369517	0	0	0
SCN4B	64	0	64
SCN2B	14	0	14
JAML	0	0	0
MPZL3	43	0	43
MPZL2	26	10	16
CD3E	0	0	0
CD3D	0	0	0
CD3G	9	0	9
UBE4A	1509	0	1615
LOC100131626	4	110	0
ATP5MG	645	1	644
KMT2A	5020	7	5260
TTC36-AS1	12	260	14
TTC36	9	16	8
TMEM25	244	6	238
IFT46	273	125	206
LOC124902764	1	33	0
ARCN1	3363	17	3446
LOC124902765	2	74	2
PHLDB1	905	0	1116
MIR6716	0	0	0
TREH	1	211	1
LOC105369519	3	3	0
LOC124902766	1713	200	1513
DDX6	9668	50	9618
CXCR5	19	745	0
LOC124902767	0	0	0
BCL9L	2167	18	2875
MIR4492	14	14	0
UPK2	5	0	5
FOXR1	0	0	0
LOC124902768	0	0	0
CENATAC-DT	0	0	0
CENATAC	0	0	0
RPL23AP64	0	0	0
RPS25	0	0	0
TRAPPC4	0	0	0
SLC37A4	106	0	106
HYOU1	0	0	0
HYOU1-AS1	0	0	0
LOC124902769	3	0	3
VPS11	0	0	0
HMBS	640	27	613
DPAGT1	422	20	402
H2AX	18	0	18
C2CD2L	60	0	60
HINFP	608	0	608
ABCG4	34	0	34
NLRX1	319	3	316
NHERF4	2	5	0
DRC12	6	0	9
SNORD150	0	0	0
CBL	4846	9	4837
MCAM	398	7	391
MIR6756	0	0	0
RNF26	1222	0	1222
C1QTNF5	0	0	0
MFRP	0	0	0
USP2	107	8	99
USP2-AS1	17	0	17
THY1	966	8	958
LOC124902770	0	0	0
LOC107984398	1	1	0
LOC105369520	8	0	8
NECTIN1	1528	13	1515
LOC124900303	2	0	2
NECTIN1-AS1	5	5	0
NECTIN1-DT	17	0	17
LOC124902771	0	0	0
LOC124902772	0	0	0
LOC105369526	5	0	5
LINC02744	0	0	0
LOC105369527	0	0	0
LOC105378956	0	0	0
TRIM29	13	0	13
LOC105369529	0	0	0
LOC107984399	0	0	0
LOC124902773	0	0	0
LOC105369530	0	0	0
OAF	66	0	66
POU2F3	101	0	101
POU2F3-AS1	14	14	0
LOC105369531	5	5	0
TLCD5	298	0	298
ARHGEF12	1742	2	1740
GRIK4	115	0	138
LOC105369532	0	23	0
LOC101929227	5	5	0
LOC101929208	0	0	0
TBCEL-TECTA	0	0	0
TBCEL	245	0	245
TECTA	0	0	0
LOC105369533	0	0	0
LOC105369534	0	0	0
SC5D	1688	2	1686
SORL1-AS1	0	0	0
SORL1	2354	12	2342
LOC105369535	9	9	0
LOC107984402	0	0	0
MIR100HG	25	0	25
MIR125B1	0	0	0
BLID	0	0	0
MIRLET7A2	0	0	0
MIR10526	0	0	0
MIR100	0	0	0
TRK-TTT2-1	0	0	0
UBASH3B	115	0	115
LOC124902828	0	0	0
CRTAM	0	0	0
JHY	25	0	25
LOC124902774	0	0	0
BSX	4	4	0
SAE1P1	2	0	2
HSPA8	22343	34	22309
SNORD14E	11	0	11
SNORD14D	8	0	8
SNORD14C	2	0	2
LOC124902775	52	129	29
CLMP	321	42	385
LOC105369540	0	1	0
LOC105369539	0	0	1
LOC124900305	0	0	0
LINC02727	0	0	0
GRAMD1B	650	0	688
MIR4493	0	0	0
LOC124902776	10	45	3
SCN3B	27	0	33
LOC124902777	0	0	0
LOC105369543	0	6	0
ZNF202	793	13	780
OR6X1	0	0	0
LOC105369544	0	0	0
OR6M1	0	0	0
TMEM225	0	0	0
OR8D4	13	0	13
OR4D5	0	0	0
OR6T1	0	0	0
OR10S1	0	0	0
OR10G6	0	0	0
OR10G4	0	0	0
OR10G9	0	0	0
OR10G8	0	0	0
OR10G7	0	0	0
LOC105369545	4	4	0
VWA5A	527	0	527
LOC124902778	0	0	0
OR10D3	0	0	0
OR8G3	0	0	0
LOC102724410	0	0	0
OR8G2P	0	0	0
OR8G1	0	0	0
OR8G5	0	0	0
OR8D1	0	0	0
LOC112268069	0	0	0
OR8D2	0	0	0
OR8B2	0	0	0
OR8B3	0	0	0
LOC107984404	0	0	0
OR8B4	0	0	0
OR8B8	0	0	0
OR8B12	0	0	0
OR8A1	0	0	0
PANX3	0	0	0
LOC124902779	2	37	2
TBRG1	368	0	521
SIAE	78	139	58
SPA17	48	10	41
LOC124902780	0	0	0
LOC107984405	0	0	0
NRGN	4	4	6
NRGN-AS1	0	6	0
VSIG2	0	0	0
ESAM	0	0	0
ESAM-AS1	14	14	0
MSANTD2	334	0	334
MSANTD2-AS1	49	0	49
ROBO3	173	0	173
ROBO4	14	14	0
LOC107984406	0	0	0
HEPACAM	0	0	7
HEPN1	0	7	0
CCDC15-DT	2	0	2
CCDC15	127	0	127
SLC37A2	48	16	32
TMEM218	216	0	216
PKNOX2-DT	0	0	0
PKNOX2	212	1	211
